"fl_date","origin","avg_arr_delay","avg_dep_delay","num_of_flights"
"2018-03-12","ATL",1.31107205623902,8.59613696224759,1148
"2018-03-13","ATL",-0.8,6.57155963302752,1116
"2018-03-14","ATL",-2.39111111111111,2.49243098842386,1127
"2018-03-15","ATL",-1.7931638913234,3.91608391608392,1146
"2018-03-16","ATL",-1.1384750219106,4.26444833625219,1145
"2018-03-17","ATL",-0.2527352297593,3.88633879781421,916
"2018-03-18","ATL",-3.22747952684258,3.26067211625795,1103
"2018-03-19","ATL",5.27471566054243,10.1840490797546,1147
"2018-03-20","ATL",8.33941605839416,12.9918032786885,1115
"2018-03-21","ATL",7.88899521531101,12.1948176583493,1126
"2018-03-22","ATL",2.25769569041337,7.05711775043937,1146
"2018-03-23","ATL",-2.53846153846154,2.51048951048951,1146
"2018-03-24","ATL",-1.77546549835706,3.82166301969365,916
"2018-03-25","ATL",-3.97897623400366,3.2235401459854,1099
"2018-03-26","ATL",-4.72687609075044,2.03671328671329,1148
"2018-03-27","ATL",-4.14169675090253,3.61960431654676,1116
"2018-03-28","ATL",-0.339875111507583,6.01511111111111,1128
"2018-03-29","ATL",8.1578947368421,12.375,1144
"2018-03-30","ATL",-2.71926765475153,5.44842657342657,1147
"2018-03-31","ATL",-6.19365426695842,2.46061269146608,914
"2018-04-01","ATL",-5.07129798903108,2.60547945205479,1096
"2018-04-02","ATL",2.99032541776605,10.0394736842105,1148
"2018-04-03","ATL",12.5263636363636,12.685740236149,1108
"2018-04-04","ATL",3.8991825613079,8.73333333333333,1116
"2018-04-05","ATL",-2.14916151809356,4.5233892321271,1135
"2018-04-06","ATL",3.02753108348135,7.72679045092838,1133
"2018-04-07","ATL",2.3125,7.13476783691959,884
"2018-04-08","ATL",-2.5983379501385,2.80978762696214,1088
"2018-04-09","ATL",1.3215859030837,7.78149779735683,1138
"2018-04-10","ATL",-3.87853881278539,4.27454545454545,1108
"2018-04-11","ATL",-6.66636771300448,-0.763016157989228,1118
"2018-04-12","ATL",-5.7825327510917,1.26288209606987,1148
"2018-04-13","ATL",-2.68606701940035,3.23513986013986,1146
"2018-04-14","ATL",0.215801886792453,6.70926143024619,868
"2018-04-15","ATL",22.7704609595484,27.4691011235955,1093
"2018-04-16","ATL",10.0026385224274,14.4031551270815,1150
"2018-04-17","ATL",-1.21951219512195,4.25090252707581,1111
"2018-04-18","ATL",-3.7093023255814,2.15695067264574,1120
"2018-04-19","ATL",-0.777097902097902,5.23863636363636,1148
"2018-04-20","ATL",-5.28871391076115,2.99385425812116,1146
"2018-04-21","ATL",-7.38373424971363,1.5922107674685,876
"2018-04-22","ATL",0.37351598173516,9.49177330895795,1098
"2018-04-23","ATL",9.43171806167401,14.6534740545295,1150
"2018-04-24","ATL",-2.36281588447653,3.73441734417344,1113
"2018-04-25","ATL",-0.955197132616487,6.00268817204301,1120
"2018-04-26","ATL",0.459246275197195,7.33216476774759,1148
"2018-04-27","ATL",-2.53947368421053,5.89597902097902,1146
"2018-04-28","ATL",-6.60574712643678,1.29438717067583,878
"2018-04-29","ATL",-4.89909090909091,3.64727272727273,1100
"2018-04-30","ATL",-6.63066202090592,2.22715404699739,1150
"2018-05-01","ATL",-5.06517857142857,0.251785714285714,1123
"2018-05-02","ATL",0.708035714285714,5.34701159678858,1125
"2018-05-03","ATL",9.35915492957746,11.6099912357581,1149
"2018-05-04","ATL",-1.98863636363636,4.6460331299041,1149
"2018-05-05","ATL",-5.50114416475973,1.43069873997709,875
"2018-05-06","ATL",-3.39090909090909,4.00363306085377,1102
"2018-05-07","ATL",-5.16753022452504,2.17571059431525,1164
"2018-05-08","ATL",0.151675485008818,7.27176781002639,1138
"2018-05-09","ATL",-2.35506607929515,4.78841088674276,1141
"2018-05-10","ATL",19.0554112554113,15.4126297577855,1163
"2018-05-11","ATL",5.34715025906736,7.78065630397237,1161
"2018-05-12","ATL",-2.96224116930572,2.62135922330097,825
"2018-05-13","ATL",-0.34247871333964,4.99337748344371,1061
"2018-05-14","ATL",3.11815812337098,9.16623376623377,1164
"2018-05-15","ATL",15.6666666666667,21.1956912028725,1138
"2018-05-16","ATL",12.7971656333038,16.2290748898678,1143
"2018-05-17","ATL",12.3292894280763,17.0543572044866,1163
"2018-05-18","ATL",2.16681071737252,8.78879310344828,1162
"2018-05-19","ATL",2.1963260619977,7.43871706758305,880
"2018-05-20","ATL",27.9067028985507,32.0932126696833,1109
"2018-05-21","ATL",2.06395851339672,10.2564991334489,1164
"2018-05-22","ATL",9.25752212389381,11.8672566371681,1138
"2018-05-23","ATL",0.343887423043096,8.05087719298246,1141
"2018-05-24","ATL",-0.117798796216681,6.87628865979381,1169
"2018-05-25","ATL",3.32121212121212,9.22884283246978,1163
"2018-05-26","ATL",-4.2627824019025,3.80975029726516,846
"2018-05-27","ATL",-1.16509433962264,5.82823529411765,856
"2018-05-28","ATL",10.249063670412,12.406162464986,1075
"2018-05-29","ATL",7.47312775330396,11.7379067722076,1140
"2018-05-30","ATL",7.6572934973638,11.1315789473684,1144
"2018-05-31","ATL",14.9799825935596,16.9340277777778,1158
"2018-06-01","ATL",84.470640569395,77.4044247787611,1159
"2018-06-02","ATL",18.4805936073059,23.740614334471,882
"2018-06-03","ATL",12.9509090909091,12.5915238954013,1113
"2018-06-04","ATL",-1.1786022433132,4.63144329896907,1169
"2018-06-05","ATL",-3.55740578439965,2.61653474054529,1143
"2018-06-06","ATL",-5.82764654418198,1.47331583552056,1145
"2018-06-07","ATL",0.2995670995671,7.69613733905579,1167
"2018-06-08","ATL",-2.49957591178965,5.39915254237288,1185
"2018-06-09","ATL",-0.304535637149028,6.98385360602799,933
"2018-06-10","ATL",5.475,11.2064056939502,1132
"2018-06-11","ATL",38.6381355932203,36.7531699070161,1190
"2018-06-12","ATL",-3.62286689419795,7.67463706233988,1174
"2018-06-13","ATL",10.7309340188518,12.958904109589,1174
"2018-06-14","ATL",-2.33305084745763,6.99324324324324,1190
"2018-06-15","ATL",2.83601014370245,12.2691983122363,1190
"2018-06-16","ATL",4.07264957264957,11.9027777777778,941
"2018-06-17","ATL",-0.892130857648099,7.15371024734982,1139
"2018-06-18","ATL",-2.51013513513514,6.65345699831366,1195
"2018-06-19","ATL",7.47841105354059,14.5854077253219,1179
"2018-06-20","ATL",2.0333048676345,9.33532423208191,1180
"2018-06-21","ATL",9.82967959527825,12.5834738617201,1192
"2018-06-22","ATL",23.8348856900931,25.1322662173547,1191
"2018-06-23","ATL",3.38930481283422,9.49733191035219,941
"2018-06-24","ATL",4.81656277827248,11.1955752212389,1136
"2018-06-25","ATL",74.7688356164384,73.9389312977099,1195
"2018-06-26","ATL",20.433734939759,23.9408233276158,1178
"2018-06-27","ATL",16.3714773697694,17.1201022146508,1181
"2018-06-28","ATL",96.1560218978102,96.4621621621622,1193
"2018-06-29","ATL",0.624262847514743,11.1724429416737,1194
"2018-06-30","ATL",-6.12487512487512,5.622,1004
"2018-07-01","ATL",-6.89275074478649,3.73658051689861,1010
"2018-07-02","ATL",-5.71501014198783,5.16191446028513,987
"2018-07-03","ATL",-6.44776119402985,3.72122492080253,949
"2018-07-04","ATL",-9.84134078212291,1.41025641025641,898
"2018-07-05","ATL",-6.1624513618677,4.60214007782101,1031
"2018-07-06","ATL",16.3655705996132,16.695652173913,1045
"2018-07-07","ATL",-8.36472945891784,4.38838838838839,1000
"2018-07-08","ATL",-8.12889273356401,4.06212251941329,1160
"2018-07-09","ATL",-5.11397670549085,4.41839270919635,1208
"2018-07-10","ATL",-3.392797319933,5.54347826086957,1198
"2018-07-11","ATL",-7.46127946127946,3.09587888982338,1193
"2018-07-12","ATL",-0.0125838926174497,7.72508305647841,1207
"2018-07-13","ATL",2.69858451290591,10.8048172757475,1206
"2018-07-14","ATL",6.9979079497908,16.0365726227795,960
"2018-07-15","ATL",11.441637630662,22.0052219321149,1158
"2018-07-16","ATL",26.8563074352548,25.7539484621779,1210
"2018-07-17","ATL",9.82675814751286,16.1981292517007,1199
"2018-07-18","ATL",1.01682085786375,7.7672268907563,1196
"2018-07-19","ATL",6.47706422018349,13.9576763485477,1207
"2018-07-20","ATL",11.977481234362,18.3894912427023,1206
"2018-07-21","ATL",42.6176470588235,44.82,960
"2018-07-22","ATL",18.0835532102023,22.8937282229965,1158
"2018-07-23","ATL",15.253781512605,19.2820083682008,1210
"2018-07-24","ATL",6.41856540084388,15.5135363790186,1199
"2018-07-25","ATL",0.121518987341772,8.58600337268128,1195
"2018-07-26","ATL",-0.646861924686192,5.75229357798165,1207
"2018-07-27","ATL",8.72972972972973,15.0883838383838,1206
"2018-07-28","ATL",-2.54478398314015,4.68553459119497,960
"2018-07-29","ATL",1.06510416666667,8.18386816999133,1157
"2018-07-30","ATL",0.476309226932668,7.28464730290456,1210
"2018-07-31","ATL",80.531221719457,77.619730941704,1199
"2018-08-01","ATL",16.2563025210084,21.3078216989066,1196
"2018-08-02","ATL",24.7270429654591,29.6577181208054,1206
"2018-08-03","ATL",16.7723024638913,23.2557349192863,1205
"2018-08-04","ATL",-4.44176285414481,6.36344537815126,960
"2018-08-05","ATL",-2.02601908065915,6.79011274934952,1156
"2018-08-06","ATL",-3.17931609674729,4.225,1206
"2018-08-07","ATL",14.2091447925487,14.6299411269975,1194
"2018-08-08","ATL",35.4812606473595,31.8897370653096,1193
"2018-08-09","ATL",62.1059322033898,64.4641954507161,1203
"2018-08-10","ATL",8.15745393634841,15.144769874477,1203
"2018-08-11","ATL",8.02023429179979,14.3832271762208,954
"2018-08-12","ATL",3.80673758865248,10.625,1150
"2018-08-13","ATL",6.26356589147287,14.3619210977702,1183
"2018-08-14","ATL",5.61206896551724,13.2396907216495,1172
"2018-08-15","ATL",-4.1885175664096,3.70542635658915,1172
"2018-08-16","ATL",-4.39965986394558,3.07130730050934,1180
"2018-08-17","ATL",3.8051282051282,8.42455242966752,1179
"2018-08-18","ATL",13.4393258426966,17.5358744394619,908
"2018-08-19","ATL",-1.24910394265233,7.02688172043011,1125
"2018-08-20","ATL",2.18096054888508,7.89554794520548,1172
"2018-08-21","ATL",2.07692307692308,7.64798598949212,1159
"2018-08-22","ATL",-8.31601731601732,0.140881590319793,1160
"2018-08-23","ATL",-7.02568493150685,3.14432109308284,1172
"2018-08-24","ATL",-7.85470085470085,2.54234388366125,1171
"2018-08-25","ATL",-6.46478873239437,1.80539273153576,853
"2018-08-26","ATL",-9.1569173630455,1.54671600370028,1081
"2018-08-27","ATL",-9.54489973844812,0.721883173496077,1150
"2018-08-28","ATL",-7.21619217081851,2.53900709219858,1129
"2018-08-29","ATL",2.22074468085106,5.47345132743363,1132
"2018-08-30","ATL",-4.17554585152838,3.82911944202267,1151
"2018-08-31","ATL",-1.8503937007874,5.80069625761532,1150
"2018-09-01","ATL",-3.98026315789474,3.60657894736842,763
"2018-09-02","ATL",-6.78165374677003,1.34193548387097,775
"2018-09-03","ATL",-2.26538461538462,5.4919124643197,1058
"2018-09-04","ATL",-4.4603629417383,4.84351145038168,1051
"2018-09-05","ATL",-5.40446168768186,2.4811229428848,1035
"2018-09-06","ATL",-2.00096525096525,5.60886319845857,1042
"2018-09-07","ATL",0.779058597502402,7.02960840496657,1052
"2018-09-08","ATL",-6.04615384615385,0.461538461538462,784
"2018-09-09","ATL",14.7595526561044,16.3162790697674,1076
"2018-09-10","ATL",1.20087719298246,5.14685314685315,1148
"2018-09-11","ATL",-3.71671134941912,1.80357142857143,1122
"2018-09-12","ATL",1.68392857142857,7.20053475935829,1130
"2018-09-13","ATL",-5.08310991957105,2.27743086529884,1158
"2018-09-14","ATL",-3.04367201426025,1.21994657168299,1160
"2018-09-15","ATL",-6.73072215422277,-0.966992665036675,841
"2018-09-16","ATL",-3.26058325493885,3.51361502347418,1078
"2018-09-17","ATL",-3.10017421602787,2.55690703735882,1159
"2018-09-18","ATL",0.308377896613191,5.46495119787045,1130
"2018-09-19","ATL",-7.0132625994695,0.624889673433363,1133
"2018-09-20","ATL",-3.86545138888889,3.4022491349481,1158
"2018-09-21","ATL",2.75696864111498,7.77922077922078,1158
"2018-09-22","ATL",-6.19832735961768,1.06093189964158,840
"2018-09-23","ATL",-7.04093023255814,0.769516728624535,1078
"2018-09-24","ATL",-0.0682800345721694,6.02677029360967,1159
"2018-09-25","ATL",14.0275310834813,17.729203539823,1130
"2018-09-26","ATL",36.4986666666667,28.2097777777778,1133
"2018-09-27","ATL",11.8596187175043,11.9195501730104,1156
"2018-09-28","ATL",2.10708117443869,6.03108808290155,1159
"2018-09-29","ATL",-3.3969010727056,1.93809523809524,840
"2018-09-30","ATL",-2.26046511627907,4.91449814126394,1076
"2018-10-01","ATL",-3.68658008658009,1.87327586206897,1161
"2018-10-02","ATL",-6.15996425379803,0.279751332149201,1126
"2018-10-03","ATL",-3.1960958296362,2.14184397163121,1129
"2018-10-04","ATL",-1.40622299049265,3.41832324978392,1158
"2018-10-05","ATL",0.0321739130434783,5.30536332179931,1157
"2018-10-06","ATL",-4.99391727493917,1.4131227217497,825
"2018-10-07","ATL",-4.04122722914669,3.40458015267176,1049
"2018-10-08","ATL",-0.308566433566434,7.04347826086957,1153
"2018-10-09","ATL",3.12330009066183,8.99638989169675,1114
"2018-10-10","ATL",-1.23197781885397,4.58687615526802,1117
"2018-10-11","ATL",13.8746690203001,14.1742556917688,1161
