"fl_date","origin","avg_arr_delay","avg_dep_delay","num_of_flights"
"2018-01-01","PHX",4.15320910973085,13.103305785124,484
"2018-01-02","PHX",8.09514563106796,13.5338491295938,517
"2018-01-03","PHX",2.544,8.37,500
"2018-01-04","PHX",-1.05708245243129,5.80972515856237,473
"2018-01-05","PHX",1.78252032520325,5.78658536585366,492
"2018-01-06","PHX",-0.706013363028953,6.04231625835189,449
"2018-01-07","PHX",2.025,8.60580912863071,482
"2018-01-08","PHX",8.06995884773663,13.59670781893,486
"2018-01-09","PHX",5.93192488262911,14.2102803738318,428
"2018-01-10","PHX",8.46666666666667,9.85,480
"2018-01-11","PHX",6.91752577319588,10.9712525667351,487
"2018-01-12","PHX",9.75720164609053,14.0555555555556,486
"2018-01-13","PHX",3.31529411764706,8.88235294117647,425
"2018-01-14","PHX",-1.90540540540541,4.71171171171171,444
"2018-01-15","PHX",5.14814814814815,13.1540041067762,487
"2018-01-16","PHX",6.68085106382979,8.99763593380615,423
"2018-01-17","PHX",13.5936842105263,9.51789473684211,475
"2018-01-18","PHX",9.58230452674897,9.45081967213115,488
"2018-01-19","PHX",7.06720977596741,10.5947046843177,491
"2018-01-20","PHX",-4.05336426914153,6.4375,432
"2018-01-21","PHX",0.828633405639913,7.46103896103896,462
"2018-01-22","PHX",-1.59213250517598,5.92546583850932,483
"2018-01-23","PHX",-4.78472222222222,3.65277777777778,432
"2018-01-24","PHX",2.18503118503118,6.62785862785863,481
"2018-01-25","PHX",1.23877551020408,6.56326530612245,490
"2018-01-26","PHX",-4.83095723014257,3.83095723014257,491
"2018-01-27","PHX",-4.48955916473318,1.44779582366589,431
"2018-01-28","PHX",0.316239316239316,3.81837606837607,468
"2018-01-29","PHX",2.45233265720081,5.74239350912779,493
"2018-01-30","PHX",-0.477958236658933,4.60739030023095,433
"2018-01-31","PHX",-1.8695652173913,7.31469979296066,483
"2018-02-01","PHX",1.23975409836066,10.9549180327869,490
"2018-02-02","PHX",-3.33469387755102,5.75763747454175,493
"2018-02-03","PHX",-7.48349056603774,1.47529411764706,425
"2018-02-04","PHX",1.34090909090909,8.55454545454545,440
"2018-02-05","PHX",6.21649484536082,15.435318275154,493
"2018-02-06","PHX",-2.43577981651376,7.87385321100917,437
"2018-02-07","PHX",5.825,12.0394190871369,485
"2018-02-08","PHX",4.4896265560166,11.3817427385892,492
"2018-02-09","PHX",5.92842105263158,14.6450939457202,495
"2018-02-10","PHX",2.25694444444444,11.1293302540416,435
"2018-02-11","PHX",9.73434125269978,15.9849137931034,470
"2018-02-12","PHX",1.99188640973631,11.8296146044625,495
"2018-02-13","PHX",-6.24942263279446,6.48960739030023,436
"2018-02-14","PHX",2.5492341356674,11.5764192139738,462
"2018-02-15","PHX",11.5325443786982,23.7882352941176,515
"2018-02-16","PHX",6.72380952380952,18.8098859315589,527
"2018-02-17","PHX",-4.53186813186813,7.78241758241758,457
"2018-02-18","PHX",-2.78858350951374,7.65961945031713,477
"2018-02-19","PHX",11.8906560636183,21.1706349206349,508
"2018-02-20","PHX",16.3415132924335,26.280487804878,503
"2018-02-21","PHX",12.6862348178138,22.804435483871,508
"2018-02-22","PHX",5.81836327345309,16.0219123505976,509
"2018-02-23","PHX",2.20238095238095,11.9643564356436,511
"2018-02-24","PHX",-4.82444444444444,7.81818181818182,456
"2018-02-25","PHX",-2.5441478439425,10.2274590163934,489
"2018-02-26","PHX",-5.93897637795276,7.64117647058824,514
"2018-02-27","PHX",-0.0488798370672098,14.9715447154472,504
"2018-02-28","PHX",-3.65407554671968,9.63618290258449,508
"2018-03-01","PHX",1.07569721115538,11.3814229249012,510
"2018-03-02","PHX",0.36231884057971,9.82956878850103,509
"2018-03-03","PHX",-6.22494432071269,7.16703786191537,454
"2018-03-04","PHX",-2.51024590163934,7.75409836065574,489
"2018-03-05","PHX",-0.51171875,10.4912280701754,515
"2018-03-06","PHX",-5.73477406679764,2.19056974459725,510
"2018-03-07","PHX",-4.68273092369478,2.66533066132265,510
"2018-03-08","PHX",-2.49810606060606,3.83333333333333,528
"2018-03-09","PHX",0.253187613843352,6.63934426229508,549
"2018-03-10","PHX",-4.7029702970297,5.81299212598425,509
"2018-03-11","PHX",-0.0216606498194946,8.02154398563734,557
"2018-03-12","PHX",0.880907372400756,6.2316384180791,536
"2018-03-13","PHX",-0.797709923664122,6.01908396946565,528
"2018-03-14","PHX",2.83584905660377,8.00754716981132,531
"2018-03-15","PHX",3.91949910554562,10.1464285714286,561
"2018-03-16","PHX",1.97508896797153,8.22419928825623,562
"2018-03-17","PHX",-3.46303501945525,8.05631067961165,516
"2018-03-18","PHX",-1.52688172043011,7.21428571428571,560
"2018-03-19","PHX",0.606741573033708,6.40858208955224,536
"2018-03-20","PHX",5.31660231660232,10.8096153846154,527
"2018-03-21","PHX",1.9585798816568,7.42011834319527,530
"2018-03-22","PHX",4.02169981916817,9.96756756756757,560
"2018-03-23","PHX",-0.913978494623656,6.57932263814617,561
"2018-03-24","PHX",-3.97535934291581,5.91393442622951,490
"2018-03-25","PHX",-4.64259927797834,4.79963898916967,554
"2018-03-26","PHX",-3.94953271028037,4.86728971962617,535
"2018-03-27","PHX",-2.48757170172084,3.65774378585086,527
"2018-03-28","PHX",3.82699619771863,7.86337760910816,530
"2018-03-29","PHX",2.92467043314501,6.07894736842105,534
"2018-03-30","PHX",-1.93245778611632,2.73408239700375,535
"2018-03-31","PHX",-6.59188034188034,3.97654584221748,469
"2018-04-01","PHX",-5.72102161100196,5.55009823182711,509
