"fl_date","origin","avg_arr_delay","avg_dep_delay","num_of_flights"
"2018-01-01","ORD",31.7577706323687,39.0235546038544,934
"2018-01-02","ORD",22.5649606299213,30.2497541789577,1017
"2018-01-03","ORD",28.4259818731118,29.0200803212851,996
"2018-01-04","ORD",4.76185101580135,13.7646396396396,888
"2018-01-05","ORD",18.1262729124236,23.9349593495935,984
"2018-01-06","ORD",14.3624708624709,22.8508158508159,858
"2018-01-07","ORD",36.1245901639344,38.8507625272331,918
"2018-01-08","ORD",10.4403669724771,17.7926829268293,984
"2018-01-09","ORD",0.192348565356004,6.27167019027484,947
"2018-01-10","ORD",9.13229166666667,9.35617860851506,963
"2018-01-11","ORD",7.51963746223565,9.3855421686747,997
"2018-01-12","ORD",40.231732776618,34.6188992731049,963
"2018-01-13","ORD",4.95629139072848,13.0980132450331,755
"2018-01-14","ORD",16.034140969163,17.0737073707371,909
"2018-01-15","ORD",63.8594594594595,47.5775862068966,928
"2018-01-16","ORD",18.2860192102455,24.3620873269436,940
"2018-01-17","ORD",4.81145833333333,12.7729166666667,961
"2018-01-18","ORD",-5.33167825223436,4.16385302879841,1007
"2018-01-19","ORD",-8.20456802383317,0.276785714285714,1008
"2018-01-20","ORD",-9.25099075297226,0.242744063324538,758
"2018-01-21","ORD",6.64956331877729,9.28976034858388,918
"2018-01-22","ORD",13.3553719008264,15.021582733813,973
"2018-01-23","ORD",14.7318611987382,13.3266806722689,953
"2018-01-24","ORD",9.98775510204082,9.43673469387755,980
"2018-01-25","ORD",-5.41468253968254,2.4617676266137,1008
"2018-01-26","ORD",-3.06243805748266,2.55544554455446,1010
"2018-01-27","ORD",-6.51715039577836,0.627140974967062,759
"2018-01-28","ORD",-0.76130389064143,2.24293193717277,956
"2018-01-29","ORD",12.4636815920398,11.4019900497512,1007
"2018-01-30","ORD",-7.3580375782881,0.884133611691023,958
"2018-01-31","ORD",-8.57873210633947,-1.26530612244898,980
"2018-02-01","ORD",-2.25546719681909,3.36381709741551,1009
"2018-02-02","ORD",4.84875621890547,11.2125124131082,1011
"2018-02-03","ORD",-7.36063408190225,0.851315789473684,761
"2018-02-04","ORD",96.4804318488529,77.2888318356868,932
"2018-02-05","ORD",41.144966442953,38.3847184986595,1011
"2018-02-06","ORD",5.27398720682303,10.2526652452026,956
"2018-02-07","ORD",28.2677824267782,24.6597077244259,981
"2018-02-08","ORD",8.90655209452202,9.0343716433942,1007
"2018-02-09","ORD",83.9081836327345,77.8886679920477,1009
"2018-02-10","ORD",24.2650771388499,21.4783821478382,757
"2018-02-11","ORD",49.2621015348288,39.8683901292597,956
"2018-02-12","ORD",3.6530408773679,8.59542743538767,1008
"2018-02-13","ORD",-2.00628272251309,4.74240837696335,957
"2018-02-14","ORD",5.95,5.61410788381743,972
"2018-02-15","ORD",33.9395770392749,32.2768924302789,1032
"2018-02-16","ORD",7.35914811229429,9.45014520813166,1036
"2018-02-17","ORD",9.50561797752809,9.21065675340768,811
"2018-02-18","ORD",0.264073694984647,4.56924643584521,985
"2018-02-19","ORD",13.289,10.8075024679171,1029
"2018-02-20","ORD",18.308,19.7579365079365,1025
"2018-02-21","ORD",5.27236971484759,7.78627450980392,1027
"2018-02-22","ORD",7.955078125,9.04873294346979,1032
"2018-02-23","ORD",7.05653021442495,7.36929057337221,1035
"2018-02-24","ORD",3.79353233830846,5.86262376237624,815
"2018-02-25","ORD",1.245,5.35429141716567,1007
"2018-02-26","ORD",-7.8126213592233,-0.172480620155039,1032
"2018-02-27","ORD",-7.99315738025415,-0.7109375,1025
"2018-02-28","ORD",-1.36898920510304,2.24633431085044,1026
"2018-03-01","ORD",6.75074478649454,9.15748031496063,1033
"2018-03-02","ORD",-0.755675675675676,5.79914070891514,1036
"2018-03-03","ORD",-4.93416149068323,5.12113720642769,814
"2018-03-04","ORD",-4.40859140859141,4.47128712871287,1010
"2018-03-05","ORD",11.2238046795524,12.458883248731,1036
"2018-03-06","ORD",5.12183235867446,6.78752436647174,1030
"2018-03-07","ORD",-3.51565762004175,2.58307210031348,1032
"2018-03-08","ORD",-4.01061776061776,1.87065637065637,1038
"2018-03-09","ORD",-2.93074003795066,4.12037914691943,1058
"2018-03-10","ORD",-5.57375145180023,2.47447795823666,865
"2018-03-11","ORD",-4.97154072620216,4.51913640824338,1028
"2018-03-12","ORD",-2.24854932301741,6.0792270531401,1060
"2018-03-13","ORD",21.1399798590131,22.6509528585757,1050
"2018-03-14","ORD",-1.25047801147228,6.17973231357553,1056
"2018-03-15","ORD",-3.02367424242424,4.71928166351607,1061
"2018-03-16","ORD",-4.04919583727531,4.2162417374882,1062
"2018-03-17","ORD",-5.41657077100115,4.0183908045977,870
"2018-03-18","ORD",-4.67930029154519,3.83899127061106,1031
"2018-03-19","ORD",-2.43867924528302,3.9679547596607,1061
"2018-03-20","ORD",-0.629048086359176,4.3147605083089,1050
"2018-03-21","ORD",-1.41397849462366,5.56423982869379,1056
"2018-03-22","ORD",0.371916508538899,7.42424242424242,1061
"2018-03-23","ORD",-1.22830188679245,5.70527306967985,1062
"2018-03-24","ORD",0.350058343057176,8.83604651162791,871
"2018-03-25","ORD",2.64774951076321,8.94428152492669,1029
"2018-03-26","ORD",-0.354382657869934,4.20923656927427,1062
"2018-03-27","ORD",0.0788461538461538,4.13339731285989,1049
"2018-03-28","ORD",0.648076923076923,6.25166825548141,1056
"2018-03-29","ORD",2.139336492891,5.14258734655335,1061
"2018-03-30","ORD",-2.01704545454545,3.52412488174078,1061
"2018-03-31","ORD",-5.95113230035757,1.90833333333333,841
