"avg_arr_delay","avg_dep_delay","fl_date"
-0.335104498760184,5.08296073310018,"2018-04-20"
-2.41202485584728,3.94928224319946,"2018-04-21"
0.0730477424130274,5.90016184971098,"2018-04-22"
-0.149326313910949,5.0415274250323,"2018-04-23"
-2.63485207375412,3.13569472169351,"2018-04-24"
4.63865585168019,9.37967419474269,"2018-04-25"
-0.424992212184593,5.87455516014235,"2018-04-26"
3.29767359103243,8.5951282278818,"2018-04-27"
-3.06952200134018,4.11957730812013,"2018-04-28"
-3.6388811963445,3.44666820382753,"2018-04-29"
-2.69465411597549,3.51644547028275,"2018-04-30"
-4.05833063284107,1.91083568422513,"2018-05-01"
2.17601826824494,6.953143809612,"2018-05-02"
16.9535436671239,19.2036547575647,"2018-05-03"
3.12220539770197,8.59903961584634,"2018-05-04"
-4.66651874861327,3.05572806920262,"2018-05-05"
-0.551086156111929,5.65508205764722,"2018-05-06"
-4.60239791178162,2.88955725596002,"2018-05-07"
-4.5393861540579,2.63755898657626,"2018-05-08"
6.34111466423024,10.4622456874972,"2018-05-09"
11.734027746599,14.4086011891457,"2018-05-10"
2.13084236126465,7.73111956137248,"2018-05-11"
0.53468973679761,6.07038534996068,"2018-05-12"
2.09748815165877,7.41197066477407,"2018-05-13"
18.9315055890335,22.1356882406563,"2018-05-14"
18.2523653120251,21.4290421047531,"2018-05-15"
14.0027346465817,18.2087378640777,"2018-05-16"
11.0189156786999,14.9333067269744,"2018-05-17"
8.45456560283688,12.1570954173124,"2018-05-18"
4.35487994664295,9.50847833314862,"2018-05-19"
17.9356733324011,20.6150532654006,"2018-05-20"
11.5089246070509,15.1681878599911,"2018-05-21"
7.72348258248585,11.5209155123383,"2018-05-22"
3.08894684773811,8.14450581525888,"2018-05-23"
2.39270207447042,7.91353860978494,"2018-05-24"
4.72832522036574,9.63083457395569,"2018-05-25"
-0.653994953742641,5.43264872124909,"2018-05-26"
2.75,7.61112638117751,"2018-05-27"
2.3805218531878,7.42985074626866,"2018-05-28"
3.95335474822422,8.77291394015976,"2018-05-29"
9.66388964763726,13.9126689036003,"2018-05-30"
14.16087487008,17.3852963645351,"2018-05-31"
15.857123721927,19.9285777817309,"2018-06-01"
4.94136389044159,10.9282336578581,"2018-06-02"
4.59724978081307,9.74816963669015,"2018-06-03"
3.52851206789851,9.54353003440064,"2018-06-04"
-1.36918696614995,4.44198221780927,"2018-06-05"
-0.487312365975697,5.37938263895084,"2018-06-06"
5.90155890399062,10.3252155172414,"2018-06-07"
8.61995972061533,13.0700320855615,"2018-06-08"
13.9185999185999,17.2641060675067,"2018-06-09"
17.1855250201414,19.1873158975274,"2018-06-10"
9.71967332278616,13.2167888813097,"2018-06-11"
0.175779055192981,6.1909243987738,"2018-06-12"
4.35815434941678,8.53533834586466,"2018-06-13"
4.30080669513826,8.85589651022864,"2018-06-14"
5.66507364122171,10.3861536459463,"2018-06-15"
3.16117456787628,9.24505749445229,"2018-06-16"
6.72564229027485,12.8175594039468,"2018-06-17"
8.22074799643811,13.0408244504401,"2018-06-18"
18.2805417229022,21.0717258601554,"2018-06-19"
13.0541243934715,16.2574584176714,"2018-06-20"
13.387842649393,16.0272851880408,"2018-06-21"
14.5841254955454,16.8142747832001,"2018-06-22"
4.69745079380979,10.3041804180418,"2018-06-23"
15.7684799641818,18.5824561403509,"2018-06-24"
13.3772275531186,17.8232661238757,"2018-06-25"
16.873792948574,20.3079566245705,"2018-06-26"
6.26860605018907,10.8095462935142,"2018-06-27"
23.7472114137484,26.0599252545212,"2018-06-28"
4.7364643933925,10.9605825818197,"2018-06-29"
2.87637860889172,9.33556718681211,"2018-06-30"
3.79448984356759,10.1550864439163,"2018-07-01"
3.0842414479295,8.91222096102913,"2018-07-02"
2.9885991766072,8.48979591836735,"2018-07-03"
0.809526440846549,5.66699713593303,"2018-07-04"
6.97035053321219,10.8429756004575,"2018-07-05"
11.6630210008731,15.0561406722227,"2018-07-06"
-1.20759468668214,6.1494644355595,"2018-07-07"
0.689613158696314,7.23216381896439,"2018-07-08"
4.90902524007818,10.8772938689218,"2018-07-09"
3.30585599172663,9.11735110728875,"2018-07-10"
1.09366743373391,6.72153839601346,"2018-07-11"
7.97369665191043,11.90035420134,"2018-07-12"
1.30515759312321,7.09523609123811,"2018-07-13"
0.759319005310964,6.92241080706616,"2018-07-14"
15.0709130844054,18.7327170418006,"2018-07-15"
15.4739928935314,18.1584453138289,"2018-07-16"
17.0699703128568,20.9498503672803,"2018-07-17"
3.14047751249306,8.90682885189927,"2018-07-18"
9.0522536222701,12.600640728407,"2018-07-19"
17.1901040560629,19.2270590726233,"2018-07-20"
9.52419113987058,14.0902908766008,"2018-07-21"
18.7673561151079,21.0365886109633,"2018-07-22"
24.2472647702407,27.0601046841732,"2018-07-23"
16.9823285287161,20.4890016920474,"2018-07-24"
15.3676001572808,17.8193174893358,"2018-07-25"
8.06636417606649,12.4787427556157,"2018-07-26"
15.6692702521759,19.0217564693371,"2018-07-27"
6.12270183852918,11.8203237858032,"2018-07-28"
10.6550144016758,15.2974361206634,"2018-07-29"
9.17403314917127,12.7339911909199,"2018-07-30"
14.6277172733978,17.633233985573,"2018-07-31"
17.120822178081,17.9879585429837,"2018-08-01"
26.7541847074053,27.7546501328609,"2018-08-02"
24.1572292718425,27.1746776084408,"2018-08-03"
5.8625472887768,12.6829403466344,"2018-08-04"
1.81152083787912,8.42609870945239,"2018-08-05"
9.25059513688148,12.6960742750551,"2018-08-06"
17.4597420230821,18.9488753472533,"2018-08-07"
20.1165527542661,22.7897415113033,"2018-08-08"
17.619830420488,20.7360220376189,"2018-08-09"
10.8759802871223,14.9455663236989,"2018-08-10"
21.0720098511618,23.6253782851075,"2018-08-11"
14.8226149048674,17.9669276457883,"2018-08-12"
25.5253795705687,27.4995749250526,"2018-08-13"
19.1514628384518,22.6581621133439,"2018-08-14"
6.61339368106517,11.6872669853941,"2018-08-15"
5.43576187405975,9.87659939888364,"2018-08-16"
12.6816365951095,15.1810600768425,"2018-08-17"
7.90919246728375,11.8266751215388,"2018-08-18"
7.67840301791889,12.9672792469745,"2018-08-19"
10.656675987417,13.5948062116664,"2018-08-20"
11.7406051174074,13.5949794614331,"2018-08-21"
-0.308315527065527,5.26488770291305,"2018-08-22"
0.709151037813846,6.06055475973434,"2018-08-23"
0.222691821707115,5.78518582992428,"2018-08-24"
-0.220775623268698,5.50688111424308,"2018-08-25"
-1.97715956329085,4.16066709195298,"2018-08-26"
0.92697981876286,6.32353969919552,"2018-08-27"
7.40936436133004,11.5087499419765,"2018-08-28"
0.519121017390914,4.97553091186639,"2018-08-29"
0.759778001136215,5.35789060455378,"2018-08-30"
10.3785098386027,13.1944810616047,"2018-08-31"
7.94924903100775,12.6169094095606,"2018-09-01"
-2.19463662873806,3.83123181377304,"2018-09-02"
11.6405710773886,14.8959594537519,"2018-09-03"
-0.706111163183054,5.23964039893243,"2018-09-04"
-0.642305518930119,4.65957847196086,"2018-09-05"
7.71429908291222,10.9043251548024,"2018-09-06"
10.3953030516102,13.4706209969368,"2018-09-07"
-3.1177323053736,3.15783683631521,"2018-09-08"
3.83074354098056,7.96703804724701,"2018-09-09"
3.98673787271918,8.17940287897636,"2018-09-10"
-1.03508282151498,3.82649695730943,"2018-09-11"
3.06501962595244,6.70446070984671,"2018-09-12"
-1.19005280498262,3.82179735762276,"2018-09-13"
0.465942293644996,5.24851909231751,"2018-09-14"
-4.12502226179875,2.05856202951811,"2018-09-15"
1.65313705873946,7.80277738146193,"2018-09-16"
-1.50565334988693,4.52481861617413,"2018-09-17"
6.85946989313121,11.2436029618521,"2018-09-18"
-2.89046356404864,2.16426289365586,"2018-09-19"
8.0519394261424,11.0678100612848,"2018-09-20"
9.98493799323563,13.1329606440072,"2018-09-21"
0.322870725700212,6.88980968165971,"2018-09-22"
-0.624527431996312,4.81924936679714,"2018-09-23"
-0.442945920930848,3.88717768195019,"2018-09-24"
9.29127660565414,10.6838266040979,"2018-09-25"
16.7151230404242,17.029831387808,"2018-09-26"
3.83994346789153,7.16070877595098,"2018-09-27"
1.86028347009522,6.47908811924594,"2018-09-28"
-1.41089024320784,4.94778750995336,"2018-09-29"
-1.68850946008306,4.13005207613254,"2018-09-30"
1.39653649054603,6.02308370044053,"2018-10-01"
0.540541805081177,4.79833418640361,"2018-10-02"
-1.57735420921262,3.26008338620502,"2018-10-03"
1.19030944981836,5.55170605967932,"2018-10-04"
4.29457330415755,7.90498388080509,"2018-10-05"
2.59195011337868,6.47380925444055,"2018-10-06"
5.68370532594008,8.24678579716872,"2018-10-07"
10.804136037552,13.4703496318504,"2018-10-08"
10.7416850919697,13.4970541475732,"2018-10-09"
1.25091759955955,4.86711267928333,"2018-10-10"
17.2694066014446,18.4121283753068,"2018-10-11"
6.28924278318856,10.2052965637995,"2018-10-12"
6.67895186556537,11.095794790307,"2018-10-13"
5.10396451344608,9.19037734108313,"2018-10-14"
12.3152475247525,13.5366473785727,"2018-10-15"
0.25700127295872,4.22138964577657,"2018-10-16"
-0.470336308718781,3.89632800180221,"2018-10-17"
2.50019634364501,6.82812431890502,"2018-10-18"
5.38145094446626,9.00726908679377,"2018-10-19"
-1.43216617878856,3.30046631833249,"2018-10-20"
2.22037728887044,7.47137923094635,"2018-10-21"
2.54408347582095,7.50844269466317,"2018-10-22"
0.762457866448028,5.30795470050484,"2018-10-23"
-1.92854242793341,2.50310922855083,"2018-10-24"
1.93408079574208,6.0001306790957,"2018-10-25"
6.26554240027961,9.3558886323036,"2018-10-26"
0.18649609912804,5.01190612478535,"2018-10-27"
-0.990759360337068,4.48589191774271,"2018-10-28"
-3.20430355250426,2.90499861916598,"2018-10-29"
-4.86797282662203,0.599645878418257,"2018-10-30"
-1.65093494569477,3.33741921105416,"2018-10-31"
2.18089798950643,5.6906738394472,"2018-11-01"
4.03392620364867,6.73260256526881,"2018-11-02"
-3.90342840679919,2.0195141607184,"2018-11-03"
-2.2981453727988,3.37385406922357,"2018-11-04"
3.83200432490877,8.1150688618725,"2018-11-05"
4.00616251851144,8.36833571769194,"2018-11-06"
-0.129959213941416,4.14557489353823,"2018-11-07"
3.64056624640566,7.14219678626458,"2018-11-08"
16.8894927536232,18.1488066351965,"2018-11-09"
-0.280299108426805,5.53038832720588,"2018-11-10"
2.12843867030376,6.73941743987444,"2018-11-11"
7.58901156908459,10.2294210665027,"2018-11-12"
6.96873710749484,9.68813217996247,"2018-11-13"
2.60358475116004,6.25904900313366,"2018-11-14"
28.8546345641416,27.9992948145362,"2018-11-15"
20.3073483842408,23.8478030236053,"2018-11-16"
6.23327167881623,11.2197730604267,"2018-11-17"
-1.07202400800267,5.08064899842984,"2018-11-18"
-1.84096632776793,4.02310092683154,"2018-11-19"
6.70341135909998,11.4986903901734,"2018-11-20"
3.76000866551127,8.6504610589203,"2018-11-21"
-7.0142222891113,1.00248082995038,"2018-11-22"
-5.77316761104003,1.48430275006084,"2018-11-23"
2.23676829819958,7.12400793650794,"2018-11-24"
9.27137481403693,12.7811452209885,"2018-11-25"
26.7701524054352,28.8276146033489,"2018-11-26"
12.0694178609775,15.6006810019124,"2018-11-27"
4.74022306256283,8.19683571530997,"2018-11-28"
4.71585792896448,8.33362065054666,"2018-11-29"
-0.550356607459229,4.3310905396252,"2018-11-30"
1.71296901944461,6.42284023668639,"2018-12-01"
8.87708486182441,12.7775612607785,"2018-12-02"
2.00530810062312,6.37696986452861,"2018-12-03"
-0.464429465108385,4.168169041388,"2018-12-04"
-0.146765581439304,3.98659365558912,"2018-12-05"
2.46172682749864,6.46130521361332,"2018-12-06"
1.3727125214099,6.07177571775718,"2018-12-07"
-1.53086271206834,4.170670189767,"2018-12-08"
0.334810126582278,6.17423764458465,"2018-12-09"
1.63658709524935,7.47538817310869,"2018-12-10"
-2.91796514732295,3.44846634685274,"2018-12-11"
-3.65640492941121,2.17102036967182,"2018-12-12"
2.18083420134958,6.6993278296567,"2018-12-13"
8.74208185860786,11.7259976472717,"2018-12-14"
-2.83966717809513,4.24064360228679,"2018-12-15"
1.83707645737721,8.67472463203041,"2018-12-16"
-3.79111600587372,3.35375240538807,"2018-12-17"
-2.34482429790683,5.08882753367925,"2018-12-18"
-2.95079379397438,4.86582289883794,"2018-12-19"
14.3593646298836,17.9531854980641,"2018-12-20"
17.8841180883456,21.943544838511,"2018-12-21"
5.15658025685986,12.5295676033683,"2018-12-22"
-0.668329513280302,6.73775941065493,"2018-12-23"
-4.98610402132607,3.49674608114991,"2018-12-24"
-6.88395090454307,2.47467177878471,"2018-12-25"
9.17489826119127,13.1519207052483,"2018-12-26"
20.0694118188936,23.8714397101316,"2018-12-27"
21.3117938013341,24.7589382448537,"2018-12-28"
9.64155545989382,14.9818242534109,"2018-12-29"
3.97870026284782,10.2300497062811,"2018-12-30"
7.07276609724047,11.1946242994722,"2018-12-31"
6.57725453985842,11.9067171820602,"2019-01-01"
8.73757356269805,13.1486968697773,"2019-01-02"
2.65121767037946,9.08730644326258,"2019-01-03"
-2.44967890123283,5.17437289404717,"2019-01-04"
1.65393625715064,8.6594935333116,"2019-01-05"
5.74644787829498,12.3720797177458,"2019-01-06"
-0.252420470262794,6.23930837855238,"2019-01-07"
-4.0687515390298,3.21684262214584,"2019-01-08"
-4.44008840203709,2.18076683142185,"2019-01-09"
0.938485073243093,6.98309000184809,"2019-01-10"
0.0650106196324684,5.50656228413539,"2019-01-11"
0.172983895658563,5.69133166595498,"2019-01-12"
2.25335743801653,8.38388771785512,"2019-01-13"
-0.0546427740283919,5.78516006132974,"2019-01-14"
-0.465688712083541,4.51531245346702,"2019-01-15"
-0.122556427631258,5.13378056487288,"2019-01-16"
5.13466809123426,8.33392005187827,"2019-01-17"
7.74307576753356,10.843340815563,"2019-01-18"
8.7708751297129,13.1449235431878,"2019-01-19"
6.13038115933517,10.8464375622036,"2019-01-20"
17.1613609813084,21.0997235291265,"2019-01-21"
13.7442217168245,18.5560037720034,"2019-01-22"
16.2909642448655,18.9806214997274,"2019-01-23"
19.7592915351642,21.804919263988,"2019-01-24"
8.49699741315595,13.106617477519,"2019-01-25"
-1.147412755716,5.22782149078023,"2019-01-26"
3.55433369989003,7.73671365243811,"2019-01-27"
6.99904919181304,13.013696583325,"2019-01-28"
1.04979621695057,6.98216706643028,"2019-01-29"
7.77812995245642,12.9709979323104,"2019-01-30"
8.00468098097079,13.5506399837464,"2019-01-31"
12.241731951025,16.8213717600823,"2019-02-01"
0.945871271585557,8.8339255657378,"2019-02-02"
-4.26789774302667,3.67974795489719,"2019-02-03"
3.07173943563105,9.87463828992813,"2019-02-04"
-0.966547252636359,6.21180852670257,"2019-02-05"
3.39701273261508,7.55495363591996,"2019-02-06"
12.8485740046505,16.4988909339752,"2019-02-07"
9.05793721136353,13.1864454051039,"2019-02-08"
0.365416285452882,7.2122779265028,"2019-02-09"
11.2274227118128,13.9619076487825,"2019-02-10"
10.649946844496,13.9839243725707,"2019-02-11"
20.8278571428571,21.6206482593037,"2019-02-12"
11.7479787024256,15.5094958394518,"2019-02-13"
8.31468916192921,13.536988050716,"2019-02-14"
6.94931000270587,11.8182554320932,"2019-02-15"
0.0765439257755871,6.29723635522664,"2019-02-16"
15.682159725204,18.194962836212,"2019-02-17"
14.8532118534879,18.4020395975929,"2019-02-18"
9.32489111910623,12.388197586727,"2019-02-19"
32.225847630719,31.6991886409736,"2019-02-20"
11.7598626195117,16.7395650161962,"2019-02-21"
13.0716011120733,16.6825598259608,"2019-02-22"
7.5758588886327,11.8578569376616,"2019-02-23"
8.19793234969387,12.6595818989173,"2019-02-24"
13.3400350893831,18.5371428571429,"2019-02-25"
7.08200944611421,11.5848787446505,"2019-02-26"
5.83556085918854,10.0645622053992,"2019-02-27"
10.2448185356141,14.508378122036,"2019-02-28"
13.1413413141069,16.7212685218648,"2019-03-01"
11.8194336479733,14.928551647743,"2019-03-02"
15.3267542796179,16.7218974928747,"2019-03-03"
13.1449904100831,17.4678978568171,"2019-03-04"
5.14613470929697,9.39636530940879,"2019-03-05"
3.05090282188549,7.23671585045714,"2019-03-06"
4.29453255060019,9.13908935835192,"2019-03-07"
5.77365410644894,9.76629653821032,"2019-03-08"
17.6408591935824,19.5968748361386,"2019-03-09"
14.029051500387,18.6074851251306,"2019-03-10"
1.42776080314273,7.6696280811776,"2019-03-11"
1.54477611940298,6.15335606604451,"2019-03-12"
4.47008834261571,10.434047027337,"2019-03-13"
13.0478769795731,18.28474002197,"2019-03-14"
11.3014132875446,15.9780325573254,"2019-03-15"
0.983190661478599,8.26120099564406,"2019-03-16"
-2.31905752532561,5.0398590021692,"2019-03-17"
-4.1785122525508,3.22738364999128,"2019-03-18"
-5.80040476725883,1.9920895321138,"2019-03-19"
-3.33195353184671,3.81834348463967,"2019-03-20"
1.15319204604919,7.07909063194112,"2019-03-21"
5.84582094771813,11.274737255244,"2019-03-22"
-1.77763369469371,6.04770043505283,"2019-03-23"
-1.26667271572453,6.53396388650043,"2019-03-24"
2.10583637082254,8.04562387693387,"2019-03-25"
-3.45459039230666,3.41046015712682,"2019-03-26"
-1.76907024242962,5.19440131316268,"2019-03-27"
-3.02673633790551,4.16554245180382,"2019-03-28"
-2.48918989320135,4.47640732066962,"2019-03-29"
-3.83760816622623,3.5972480860749,"2019-03-30"
-0.150645234321938,6.12139722184517,"2019-03-31"
12.4884667571235,19.3775095131872,"2019-04-01"
-4.05134452264934,2.5938246562993,"2019-04-02"
-2.6544862356668,3.79163694721826,"2019-04-03"
1.68114932520679,6.70520507473062,"2019-04-04"
0.912928531183635,6.79991341991342,"2019-04-05"
-0.249479805794163,5.80468874594652,"2019-04-06"
9.24313978692985,13.553696658569,"2019-04-07"
6.67486062947193,12.0172707795899,"2019-04-08"
4.75046495804037,9.17215372804047,"2019-04-09"
1.8219114864553,7.0743436204514,"2019-04-10"
5.33890161210652,10.5216516059766,"2019-04-11"
10.527724665392,14.0057675628794,"2019-04-12"
10.1855106754549,14.7814858292806,"2019-04-13"
30.2595797898949,31.384706113623,"2019-04-14"
14.134483373451,19.9218694414799,"2019-04-15"
-3.48995404991441,4.08865375956776,"2019-04-16"
-2.77626599387277,3.60729218181001,"2019-04-17"
8.46532106892192,12.8494408424351,"2019-04-18"
26.1938846421126,28.8665745856354,"2019-04-19"
2.58627045746523,10.2845428682992,"2019-04-20"
-3.42111935392995,5.13119902503047,"2019-04-21"
1.55955474705475,8.19569166882948,"2019-04-22"
-3.94264779049256,3.49302892207734,"2019-04-23"
-2.40415206255055,4.40556303275011,"2019-04-24"
-3.01114580622777,3.89187315889794,"2019-04-25"
11.3593511278871,15.8631311102183,"2019-04-26"
0.58385584364232,7.62660048508094,"2019-04-27"
-1.20763809956808,5.58990192517254,"2019-04-28"
6.80431842966194,12.1696980245409,"2019-04-29"
4.74851632047478,8.80862459023962,"2019-04-30"
0.424197195838987,6.21365717877346,"2019-05-01"
18.1015090989791,20.0888594749614,"2019-05-02"
13.1980712166172,16.2475561541469,"2019-05-03"
3.4656894679696,9.64148901634022,"2019-05-04"
8.09138808139535,13.3981941309255,"2019-05-05"
2.36968911917098,8.28554838709677,"2019-05-06"
5.01147918832196,9.26064092768214,"2019-05-07"
12.6585421516272,16.342011995638,"2019-05-08"
8.14720812182741,12.3582466373569,"2019-05-09"
5.06851381048821,10.3764877755339,"2019-05-10"
7.82048145883138,13.3458321794517,"2019-05-11"
3.72692910482161,9.40378418193536,"2019-05-12"
8.3698114839156,13.8033838470811,"2019-05-13"
-2.45750556792873,4.84563698660615,"2019-05-14"
-1.31898221517873,5.40444991645414,"2019-05-15"
5.83311905374132,11.1119565682042,"2019-05-16"
3.71283870416275,9.20751257781189,"2019-05-17"
14.7713232419148,18.0523423623446,"2019-05-18"
16.4702508307916,20.3601953601954,"2019-05-19"
9.94582627946347,13.9132708180286,"2019-05-20"
9.69765868182433,14.2205412220271,"2019-05-21"
0.296790511076225,6.48589464518938,"2019-05-22"
16.4551952580195,18.7416695591808,"2019-05-23"
7.29710052369396,12.6245323129252,"2019-05-24"
-4.27575006881365,3.63488921875859,"2019-05-25"
-0.330932545014781,5.32803808301241,"2019-05-26"
4.85443830912719,11.9148161798581,"2019-05-27"
10.6930625285258,14.3681162043531,"2019-05-28"
15.1233732431026,18.5443709230841,"2019-05-29"
11.5775597792765,15.8371819449285,"2019-05-30"
1.72489718985607,7.3286447199658,"2019-05-31"
7.07237726515029,11.959390321893,"2019-06-01"
9.74313716593312,14.0454524917544,"2019-06-02"
2.06623995876112,8.07868346618668,"2019-06-03"
-0.633352496351656,5.00996736350004,"2019-06-04"
9.80093635440131,12.7905185315609,"2019-06-05"
5.37286125698797,10.4880027036161,"2019-06-06"
7.36553911205074,11.3491174116358,"2019-06-07"
17.796272460485,22.5341007487394,"2019-06-08"
19.1994365429182,23.8336719490722,"2019-06-09"
18.7229343495583,22.1939456573225,"2019-06-10"
8.14548573879477,13.4855075566211,"2019-06-11"
7.97697382421792,11.819046405978,"2019-06-12"
13.4104152712659,16.1889737490088,"2019-06-13"
4.66252605252188,9.98211835156152,"2019-06-14"
9.7048375093029,13.5092199980278,"2019-06-15"
20.4150523975865,22.4273791896621,"2019-06-16"
16.3727564789034,20.002472398653,"2019-06-17"
17.7525028292853,20.5355858782759,"2019-06-18"
19.2181535538475,20.8473420002574,"2019-06-19"
22.7721716514954,25.092721791559,"2019-06-20"
14.3541129202791,18.6428511247788,"2019-06-21"
7.87853413456802,12.9495406082641,"2019-06-22"
14.7564216120461,17.7870545326713,"2019-06-23"
13.8292290767538,17.1548963424912,"2019-06-24"
14.566555384352,18.7961604095563,"2019-06-25"
6.53171082097435,10.892882667003,"2019-06-26"
9.22474736886243,13.2058234607042,"2019-06-27"
11.1479910995424,15.2130305939313,"2019-06-28"
16.4589178356713,20.4147718828949,"2019-06-29"
15.2491520762673,20.0959022744884,"2019-06-30"
2.71846459896917,9.93955944750384,"2019-07-01"
6.71254208754209,11.2365516601744,"2019-07-02"
4.24302565062722,9.6495004202073,"2019-07-03"
3.06899641577061,9.39451734875445,"2019-07-04"
6.40115683865684,10.3509183673469,"2019-07-05"
21.1050261029788,24.7174099702005,"2019-07-06"
14.6845072866065,18.7922707404683,"2019-07-07"
14.3159168683749,18.175014536091,"2019-07-08"
